Page_Category,Page_Popularity_Likes,Page_Checkins,Page_Talking_About,CC1_Min,CC1_Max,CC1_Avg,CC1_Median,CC1_Std,CC2_Min,CC2_Max,CC2_Avg,CC2_Median,CC2_Std,CC3_Min,CC3_Max,CC3_Avg,CC3_Median,CC3_Std,CC4_Min,CC4_Max,CC4_Avg,CC4_Median,CC4_Std,CC5_Min,CC5_Max,CC5_Avg,CC5_Median,CC5_Std,CC1,CC2,CC3,CC4,CC5,Base_Time,Post_Length,Post_Share_Count,Post_Promotion_Status,H_Local,Post_Published_Weekday_40,Post_Published_Weekday_41,Post_Published_Weekday_42,Post_Published_Weekday_43,Post_Published_Weekday_44,Post_Published_Weekday_45,Post_Published_Weekday_46,Base_DateTime_Weekday_47,Base_DateTime_Weekday_48,Base_DateTime_Weekday_49,Base_DateTime_Weekday_50,Base_DateTime_Weekday_51,Base_DateTime_Weekday_52,Base_DateTime_Weekday_53,Target_Variable,Category,CC2_per_hr,CC3_per_hr,CC4_per_hr,CC1_logNorm,CC2_logNorm,CC3_logNorm,CC4_logNorm,Page_Popularity_Likes_logNorm,Page_Checkins_logNorm,Page_Talking_About_logNorm,Post_Length_logNorm,Post_Share_Count_logNorm,CC2_per_hr_logNorm,CC3_per_hr_logNorm,CC4_per_hr_logNorm
9,1947049,2697,42688,0,95,25.88235294117647,26,21.28485336334178,0,54,15.47058823529412,13,14.453241635412668,0,82,9.058823529411764,0,18.999908941686733,0,92,25.35294117647059,23.5,20.80000332712244,-69,54,6.411764705882353,5.5,26.605083157678525,0,0,0,0,0,0,433,95,0,2,0,1,0,0,0,0,0,0,1,0,0,0,0,0,47,Professional sports team,0,0,0,-0.40648229166310457,-0.2921918566947842,-0.2715433324645413,-0.41074466349135746,-0.19402531780301624,-0.22682727436330072,-0.4036225531284334,-0.41957557439371324,-0.1181934000438938,-0.1979443432200695,-0.26232014383079266,-0.2566651799234344
9,5365996,40729,102442,0,642,121.14814814814817,54,154.87419116548514,0,432,63.18518518518518,37.5,88.91466447273498,0,520,57,0,137.89555897557102,0,633,120.53703703703704,54,154.1047879376073,-503,432,6.185185185185185,25,172.24068797858442,39,39,0,39,39,10,69,20,0,3,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,Professional sports team,3.9,0,3.9,-0.37965878325159247,-0.242781760262962,-0.2715433324645413,-0.38202276837476296,-0.19402516808403922,-0.22669533463522162,-0.4036146597244095,-0.42443245134644525,-0.11978590876149472,-0.04796873630096551,-0.26232014383079266,-0.10930333527624407
9,948263,0,69638,0,189,25.32352941176471,10.5,39.53756262254273,0,149,16.529411764705884,4.5,30.53757116398021,0,82,5.5,0,15.690480441037753,0,183,24.794117647058826,10.5,38.66810466442725,-38,149,11.029411764705882,4,28.73457160871434,3,3,0,3,3,13,47,1,0,8,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,Professional sports team,0.23076923076923078,0,0.23076923076923078,-0.39640191931185814,-0.27362336213759947,-0.2715433324645413,-0.3999508704883341,-0.19402542405376744,-0.22721127751447415,-0.4036181402260077,-0.4254367934399218,-0.12224973435871096,-0.17834948422584654,-0.26232014383079266,-0.23741181848481185
9,4349418,0,614043,0,958,65.97419354838709,24,126.96074823382055,0,787,61.09677419354839,22,112.51716853618662,0,371,4.877419354838709,0,33.678237537953954,0,912,65.58709677419355,24,124.84420159629536,-126,787,56.21935483870968,21,107.09641546772411,14,14,0,14,14,16,92,5,0,24,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,Professional sports team,0.875,0,0.875,-0.3867908356934462,-0.25591931831474773,-0.2715433324645413,-0.38965957930412887,-0.1940251991039566,-0.22721127751447415,-0.4035985119596019,-0.42367617723789075,-0.12109858289107918,-0.13862274946984854,-0.26232014383079266,-0.19837743792310336
9,2900008,46,1125038,0,2092,71.98522167487685,26,202.1181549244748,0,2092,71.98522167487685,26,202.1181549244748,0,0,0,0,0,0,2092,71.98522167487685,26,202.1181549244748,0,2092,71.98522167487685,26,202.1181549244748,30,30,0,30,30,15,25,2,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,2,Professional sports team,2,0,2,-0.3815122199081691,-0.2461958730824626,-0.2715433324645413,-0.3840073787560283,-0.1940252589652177,-0.2270241358657425,-0.4035930519456319,-0.42706885292823055,-0.12182487860287552,-0.09426866058270997,-0.26232014383079266,-0.15479634836912193
9,4349418,0,614043,0,958,65.97419354838709,24,126.96074823382055,0,787,61.09677419354839,22,112.51716853618662,0,371,4.877419354838709,0,33.678237537953954,0,912,65.58709677419355,24,124.84420159629536,-126,787,56.21935483870968,21,107.09641546772411,160,160,0,160,160,22,27,2962,0,2,0,0,0,0,1,0,0,0,0,0,0,0,1,0,3,Professional sports team,7.2727272727272725,0,7.2727272727272725,-0.36953310575938836,-0.22412981161956186,-0.2715433324645413,-0.3711804638389875,-0.1940251991039566,-0.22721127751447415,-0.4035985119596019,-0.4268715804820789,-0.11459977571945529,0.0014554009650854258,-0.26232014383079266,-0.06074055772035967
9,952756,8,443107,0,2369,83.03738317757009,18,238.54566855358243,0,2369,81.04672897196262,17.5,237.0719608870545,0,218,1.9906542056074767,0,17.328462528184854,0,2369,82.99065420560747,18,238.47290625029055,-163,2369,79.05607476635514,17,236.86017926019557,2,2,0,2,2,11,225,4,0,5,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,Professional sports team,0.18181818181818182,0,0.18181818181818182,-0.3984937855780886,-0.27747667291079287,-0.2715433324645413,-0.40219078491618826,-0.19402542335566508,-0.2271044784323159,-0.4036014538711184,-0.42131252857464524,-0.12128962365209116,-0.18217950384638104,-0.26232014383079266,-0.24117508884531344
9,13438255,59780,410493,0,362,51.95454545454545,36,75.18490979682709,0,362,35.27272727272727,13.5,74.04555220709001,0,129,12.909090909090908,0,28.605322281175535,0,362,50.59090909090909,34,74.5700763107544,-108,362,22.363636363636367,5,82.73975929742025,39,3,36,37,-33,35,168,46,0,3,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,Professional sports team,0.08571428571428572,1.0285714285714285,1.0571428571428572,-0.37965878325159247,-0.27362336213759947,-0.22249845953105862,-0.3824221418538667,-0.19402503250500672,-0.2266766832599001,-0.40360214326134536,-0.42208619069341236,-0.11894175600674206,-0.19018356076618595,0.1060716511469792,-0.18978095838578185
9,1128745,0,52663,0,577,49.63725490196079,16,101.99363582757104,0,577,44.15686274509804,13,100.85883603256536,0,169,5.480392156862745,0,20.08888600750882,0,577,49.27450980392157,16,101.71212325439171,-103,577,38.676470588235304,12,103.67947986176436,42,4,38,40,-34,40,105,6,0,5,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,Professional sports team,0.1,0.95,1,-0.3791329070611836,-0.27063450209873907,-0.22178343213857882,-0.38183050982096706,-0.19402539832252405,-0.22721127751447415,-0.40362065958461496,-0.42332788747385414,-0.12093706022912652,-0.1889499527008424,0.08549803130680302,-0.19239310313425972
9,1340759,33935,49392,0,768,77.2,36.5,132.86143157440384,0,275,28.6,14,45.46691104528655,0,716,47.825,0,124.05057184471175,0,744,76,36.5,129.4776042410424,-664,275,-19.225,5,131.03653832042423,5,5,0,5,5,3,172,2,0,24,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,Professional sports team,1.6666666666666667,0,1.6666666666666667,-0.3934535994024654,-0.2681924256322005,-0.2715433324645413,-0.3967938884146765,-0.19402537290146235,-0.22670420473755495,-0.40362123780252274,-0.4220239197872991,-0.12182487860287552,-0.10538380716420341,-0.26232014383079266,-0.16571778111022287
11,1578743,69,2761,0,14,1.0384615384615383,0,2.7383426940503943,0,14,0.9615384615384616,0,2.752352409663822,0,1,0.07692307692307694,0,0.2664693550105966,0,14,1.0384615384615383,0,2.7383426940503943,-1,14,0.8846153846153846,0,2.7918414529168474,14,14,0,14,14,7,46,72,0,12,0,0,0,0,0,0,1,1,0,0,0,0,0,0,4,Arts/humanities website,2,0,2,-0.3867908356934462,-0.25591931831474773,-0.2715433324645413,-0.38965957930412887,-0.19402534877063696,-0.22700477363813637,-0.4036472422864116,-0.42549283676983063,-0.11848038703662106,-0.09426866058270997,-0.26232014383079266,-0.15479634836912193
14,2156793,0,284676,3,2041,194.42105263157896,64,444.1515051835203,0,1109,123.36842105263158,40,244.16952922666272,0,932,71.05263157894737,0,208.0486971548047,3,1936,187.05263157894737,57,421.2676950753848,-108,271,52.31578947368421,35,92.3876573162061,2041,1109,932,1936,177,28,28,3,0,24,0,0,0,0,1,0,0,0,0,0,0,0,0,1,363,Movie,39.607142857142854,33.285714285714285,69.14285714285714,-0.35106157807887844,-0.19826921780336107,-0.1786614884966111,-0.35181266799056105,-0.1940253026936563,-0.22721127751447415,-0.4036054436368397,-0.4267781687977935,-0.12152343864691462,0.15159564000118345,1.5786334924806507,0.1374656106769554
16,1101200,0,5010,86,87,86.5,86.5,0.5,25,30,27.5,27.5,2.5,56,62,59,59,3,74,79,76.5,76.5,2.5,-37,-26,-31.5,-31.5,5.5,87,25,62,74,-37,40,0,36,0,3,0,0,0,0,0,1,0,1,0,0,0,0,0,0,3,Community,0.625,1.55,1.85,-0.3739255537164654,-0.24855181203344534,-0.21526968650581274,-0.37712837369206953,-0.19402540197123205,-0.22721127751447415,-0.40364187087570097,-0.43574177508727174,-0.11919242643024797,-0.15212712931655062,0.22521499211167903,-0.15955251942211993
16,1030744,0,1628,0,4,1.5,1.5,1.4142135623730951,0,3,0.875,0,1.1110243021644486,0,4,0.625,0,1.3169567191065923,0,4,1.5,1.5,1.4142135623730951,-4,3,0.25,0,1.9843134832984433,4,0,4,4,-4,38,87,2,0,24,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,Community,0,0.10526315789473684,0.10526315789473684,-0.39477934177846213,-0.2921918566947842,-0.24968332904733342,-0.39821345787929807,-0.19402541173615345,-0.22721127751447415,-0.4036520033027206,-0.4238232842695135,-0.12182487860287552,-0.1979443432200695,-0.21019478465036026,-0.24738494058306204
18,1898791,0,205753,156,446,301,301,145,30,156,93,93,63,0,185,92.5,92.5,92.5,156,408,282,282,126,-155,156,0.5,0.5,155.5,446,30,185,408,-155,50,146,607,0,4,0,0,0,0,0,1,0,1,0,0,0,0,0,0,3,Artist,0.6,3.7,8.16,-0.3621078322017609,-0.2461958730824626,-0.2005652355387234,-0.3639214213330082,-0.19402532150956284,-0.22721127751447415,-0.4036083713089131,-0.4224574439264284,-0.1162592999744898,-0.15359025433293094,0.5436796965430819,-0.05129355371596389
18,297836,0,80496,0,501,228.20000000000002,261,170.20387774666003,0,274,110.2,105,93.31109258818054,0,242,75.2,0,98.22911991868808,0,429,212.4,254,147.70863211065222,-197,274,35,0,154.16484683610594,261,127,134,254,-7,26,6,35,0,24,0,0,0,0,0,1,0,0,0,0,0,0,0,1,20,Artist,4.884615384615385,5.153846153846154,9.76923076923077,-0.365992344107822,-0.22720212574463775,-0.20491800781512057,-0.36759996539612577,-0.19402559508673234,-0.22721127751447415,-0.40361683366737594,-0.43056184040630197,-0.11922113571165105,-0.030689066101158492,0.6840480882319426,-0.036286300124664835
18,579587,0,33116,0,135,50.66666666666667,34,42.660155753218824,0,135,48.666666666666664,33,43.66412206326329,0,12,2,0,4.47213595499958,0,135,50.66666666666667,34,42.660155753218824,0,135,46.666666666666664,33,45.09126547594581,135,135,0,135,135,13,81,29,0,24,0,0,0,0,0,1,0,0,0,0,0,0,0,1,47,Artist,10.384615384615385,0,10.384615384615385,-0.37076015943039137,-0.2263900990987813,-0.2715433324645413,-0.37249436007881925,-0.1940254967617756,-0.22721127751447415,-0.40362484256368175,-0.4240112653978687,-0.11941217647266303,0.03158751328857737,-0.26232014383079266,-0.031133585317832946
18,1847524,0,186456,36,671,201,62.5,234.61812945010593,13,333,88.83333333333333,39.5,111.24659795047916,0,103,21.833333333333332,0,37.71125679275207,36,617,191.5,62.5,217.12419640995032,-77,333,67,39.5,129.0852431535069,36,36,0,36,36,10,58,23,0,2,0,0,0,0,1,0,0,0,0,0,0,0,1,0,2,Artist,3.6,0,3.6,-0.38022567682710773,-0.24382600346198985,-0.2715433324645413,-0.3826297828476062,-0.19402532555186972,-0.22721127751447415,-0.40360925933524294,-0.4248875341404871,-0.11964599146748649,-0.0539309085991034,-0.26232014383079266,-0.1151615993366915
20,6142736,0,806252,0,2145,276.9611111111111,190,286.6058339308708,0,1931,170.6611111111111,109.5,227.4279657358906,0,805,66.17777777777778,0,127.07146526246802,0,1931,267.6388888888889,186.5,267.7545053856629,-558,1931,104.48333333333332,71.5,272.66437397161616,219,219,0,219,219,7,124,3,0,4,0,1,0,0,0,0,0,0,1,0,0,0,0,0,2,Media/news/publishing,31.285714285714285,0,31.285714285714285,-0.36726279000744616,-0.2199477889507447,-0.2715433324645413,-0.36874947047643203,-0.19402514811865706,-0.22721127751447415,-0.4035960562777271,-0.4228889977940361,-0.12152343864691462,0.12995486833135375,-0.26232014383079266,0.06551943172904899
20,2012105,4,9530,0,3,1.8,2,1.1661903789690602,0,3,0.6000000000000001,0,1.2000000000000002,0,3,1.2000000000000002,1,1.1661903789690602,0,3,1.8,2,1.1661903789690602,-3,3,-0.6000000000000001,-1,2.0591260281974,2,0,2,2,-2,48,98,1,0,17,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,Media/news/publishing,0,0.041666666666666664,0.041666666666666664,-0.3984937855780886,-0.2921918566947842,-0.2566215587204704,-0.40219078491618826,-0.1940253129490961,-0.22713304860077474,-0.40363607354595354,-0.42350975055804047,-0.12224973435871096,-0.1979443432200695,-0.24105927657550646,-0.25287996021818565
20,7524029,0,356036,0,460,73.35087719298245,41,96.0757178056043,0,460,43.56140350877193,15,82.11930079428613,0,349,22.75438596491228,0,55.09554084600849,0,460,69.96491228070175,40,91.54271650049802,-283,460,20.80701754385965,0,100.94299913100014,103,50,53,100,-3,27,116,73,0,14,1,0,0,0,0,0,0,0,1,0,0,0,0,0,4,Media/news/publishing,1.8518518518518519,1.962962962962963,3.7037037037037037,-0.37271082802513317,-0.23952765715056704,-0.21736342020113278,-0.3748109852337692,-0.19402511816332252,-0.22721127751447415,-0.40360342665905896,-0.42306505929253446,-0.11846613071845163,-0.09904789309762556,0.3033880425802087,-0.11309439574282203
20,4377561,27,1508006,0,2077,145.02057613168725,65,258.24206987788045,0,1390,81.88065843621399,30,161.91777036018686,0,1877,55.23868312757202,0,177.08385584676552,0,1877,139.74074074074073,64,244.47598000846097,-1677,1390,26.641975308641978,14,225.39603784435417,23,23,0,23,23,1,76,16,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,Media/news/publishing,23,0,23,-0.38337322705121896,-0.24962393107501582,-0.2715433324645413,-0.38600009541165303,-0.19402519815143102,-0.2270493111925419,-0.4035904101454556,-0.42417873947487833,-0.12000732333678028,0.10196755811051567,-0.26232014383079266,0.03801988199840203
20,4377561,27,1508006,0,2077,145.02057613168725,65,258.24206987788045,0,1390,81.88065843621399,30,161.91777036018686,0,1877,55.23868312757202,0,177.08385584676552,0,1877,139.74074074074073,64,244.47598000846097,-1677,1390,26.641975308641978,14,225.39603784435417,61,5,56,60,-51,39,60,18,0,24,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,Media/news/publishing,0.1282051282051282,1.435897435897436,1.5384615384615385,-0.3764720337325459,-0.2681924256322005,-0.21662905845123487,-0.3787370879028794,-0.19402519815143102,-0.2270493111925419,-0.4035904101454556,-0.42479879392832093,-0.11989077853347153,-0.18656071943563374,0.2013728841990371,-0.1702864394472429
20,971274,0,329530,0,2160,125.30456852791878,13,369.44956811470735,0,2160,108.06091370558376,9,350.5131211041467,0,880,16.598984771573605,0,88.19433202884977,0,2160,122.98984771573603,12,365.2091812781061,-703,2160,91.46192893401016,6,353.21915490702594,23,23,0,23,23,13,163,155,0,20,1,0,0,0,0,0,0,1,0,0,0,0,0,0,4,Media/news/publishing,1.7692307692307692,0,1.7692307692307692,-0.38337322705121896,-0.24962393107501582,-0.2715433324645413,-0.38600009541165303,-0.19402542051274935,-0.22721127751447415,-0.40360412427309267,-0.42216613543575715,-0.1176846736802361,-0.10182226474661123,-0.26232014383079266,-0.1622183089545363
20,971274,0,329530,0,2160,125.30456852791878,13,369.44956811470735,0,2160,108.06091370558376,9,350.5131211041467,0,880,16.598984771573605,0,88.19433202884977,0,2160,122.98984771573603,12,365.2091812781061,-703,2160,91.46192893401016,6,353.21915490702594,7,0,2,7,-2,54,113,2,0,4,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,Media/news/publishing,0,0.037037037037037035,0.12962962962962962,-0.39136173313623496,-0.2921918566947842,-0.2566215587204704,-0.39455397398682235,-0.19402542051274935,-0.22721127751447415,-0.40360412427309267,-0.4231342049943237,-0.12182487860287552,-0.1979443432200695,-0.2433791865309037,-0.24536294579927928
20,362777,19,28797,0,61,11.764705882352944,5.5,16.510351162277868,0,18,5.029411764705882,3,5.61240901468317,0,45,5.764705882352941,0,11.634277003066545,0,56,11.147058823529413,4.5,15.562270273175548,-30,18,-0.7352941176470589,0,10.944536169811785,0,0,0,0,0,4,129,3,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,Media/news/publishing,0,0,0,-0.40648229166310457,-0.2921918566947842,-0.2715433324645413,-0.41074466349135746,-0.1940255659564845,-0.227065665882187,-0.40362610264409954,-0.4227845938304853,-0.12152343864691462,-0.1979443432200695,-0.26232014383079266,-0.2566651799234344
20,6142736,0,806252,0,2145,276.9611111111111,190,286.6058339308708,0,1931,170.6611111111111,109.5,227.4279657358906,0,805,66.17777777777778,0,127.07146526246802,0,1931,267.6388888888889,186.5,267.7545053856629,-558,1931,104.48333333333332,71.5,272.66437397161616,217,217,0,217,217,19,141,84,0,23,0,0,0,0,0,0,1,1,0,0,0,0,0,0,8,Media/news/publishing,11.421052631578947,0,11.421052631578947,-0.367329196419671,-0.22007011251787026,-0.2715433324645413,-0.3688205766858707,-0.19402514811865706,-0.22721127751447415,-0.4035960562777271,-0.4225495624555531,-0.11832091691836413,0.039809934377970396,-0.26232014383079266,-0.02305446389209012
20,10461783,938,1204131,0,1209,202.74074074074073,69.5,270.17588134160053,0,946,128.64814814814815,51.5,193.6334985373913,0,668,59.592592592592595,0,137.49067557858694,0,981,190.88888888888889,69,244.5582310924368,-579,905,69.05555555555556,30.5,237.3778373275841,600,600,0,600,600,5,150,528,0,24,0,0,0,0,0,0,1,0,0,0,0,0,0,1,477,Media/news/publishing,120,0,120,-0.3599552182839638,-0.20648691656968232,-0.2715433324645413,-0.36092471819649646,-0.19402506948207465,-0.22687857596986996,-0.40359243930089794,-0.4223859776248529,-0.11640514276904873,0.2546328432260426,-0.26232014383079266,0.18802452935647593
20,362777,19,28797,0,61,11.764705882352944,5.5,16.510351162277868,0,18,5.029411764705882,3,5.61240901468317,0,45,5.764705882352941,0,11.634277003066545,0,56,11.147058823529413,4.5,15.562270273175548,-30,18,-0.7352941176470589,0,10.944536169811785,38,4,34,36,-30,35,204,185,0,19,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,Media/news/publishing,0.11428571428571428,0.9714285714285714,1.0285714285714285,-0.37984288046698683,-0.27063450209873907,-0.22325323057674668,-0.3826297828476062,-0.1940255659564845,-0.227065665882187,-0.40362610264409954,-0.421572136262235,-0.11750037135544793,-0.18773226260351897,0.09119009806001528,-0.19107783276312013
20,4377561,27,1508006,0,2077,145.02057613168725,65,258.24206987788045,0,1390,81.88065843621399,30,161.91777036018686,0,1877,55.23868312757202,0,177.08385584676552,0,1877,139.74074074074073,64,244.47598000846097,-1677,1390,26.641975308641978,14,225.39603784435417,0,0,0,0,0,0,84,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,Media/news/publishing,0,0,0,-0.40648229166310457,-0.2921918566947842,-0.2715433324645413,-0.41074466349135746,-0.19402519815143102,-0.2270493111925419,-0.4035904101454556,-0.423915615832118,-0.12224973435871096,-0.1979443432200695,-0.26232014383079266,-0.2566651799234344
20,6443491,4,709328,0,2858,165.4313725490196,27,441.4211121270135,0,738,77.50980392156863,22,150.84901847367573,0,1631,68.11764705882354,0,249.39932913874452,0,2297,146.4313725490196,27,364.779721599588,-1182,738,9.392156862745098,17,218.10189006124892,527,134,393,403,-259,44,63,28,0,8,0,0,0,0,0,1,0,1,0,0,0,0,0,0,22,Media/news/publishing,3.0454545454545454,8.931818181818182,9.159090909090908,-0.3608968614558262,-0.22648895074676512,-0.19037024073458253,-0.36401719223074575,-0.19402514105924237,-0.22713304860077474,-0.40359721119272124,-0.42467099531460256,-0.11944769930575802,-0.06605386208814931,0.9333465471279447,-0.04169440308628996
20,4377561,27,1508006,0,2077,145.02057613168725,65,258.24206987788045,0,1390,81.88065843621399,30,161.91777036018686,0,1877,55.23868312757202,0,177.08385584676552,0,1877,139.74074074074073,64,244.47598000846097,-1677,1390,26.641975308641978,14,225.39603784435417,20,20,0,20,20,3,308,153,0,24,0,0,0,0,0,0,1,0,0,0,0,0,0,1,24,Media/news/publishing,6.666666666666667,0,6.666666666666667,-0.3843441941098661,-0.2514124956156367,-0.2715433324645413,-0.38703978095883385,-0.19402519815143102,-0.2270493111925419,-0.4035904101454556,-0.42047985082398764,-0.11769819416746122,-0.005724461430375858,-0.26232014383079266,-0.06779529007746138
20,6443491,4,709328,0,2858,165.4313725490196,27,441.4211121270135,0,738,77.50980392156863,22,150.84901847367573,0,1631,68.11764705882354,0,249.39932913874452,0,2297,146.4313725490196,27,364.779721599588,-1182,738,9.392156862745098,17,218.10189006124892,9,9,0,9,9,7,95,1,0,24,0,0,0,0,1,0,0,0,0,0,0,1,0,0,3,Media/news/publishing,1.2857142857142858,0,1.2857142857142858,-0.38973915560283895,-0.26135025482014673,-0.2715433324645413,-0.3928165613777864,-0.19402514105924237,-0.22713304860077474,-0.40359721119272124,-0.42359166347781024,-0.12224973435871096,-0.11993095644056843,-0.26232014383079266,-0.18001140389168951
20,4377561,27,1508006,0,2077,145.02057613168725,65,258.24206987788045,0,1390,81.88065843621399,30,161.91777036018686,0,1877,55.23868312757202,0,177.08385584676552,0,1877,139.74074074074073,64,244.47598000846097,-1677,1390,26.641975308641978,14,225.39603784435417,43,0,5,42,-5,53,80,14,0,24,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,Media/news/publishing,0,0.09433962264150944,0.7924528301886793,-0.3789657398920886,-0.2921918566947842,-0.24720696768927466,-0.3814596742204294,-0.19402519815143102,-0.2270493111925419,-0.4035904101454556,-0.42404392789165646,-0.12013847218445937,-0.1979443432200695,-0.21536774651068713,-0.2025522590689681
21,4227754,1,78635,1,30,6.923076923076923,3.5,6.894384989155903,0,30,5.8076923076923075,3,6.928309988008682,0,11,1,0,2.4019223070763074,1,30,6.923076923076923,3.5,6.894384989155903,-5,30,4.8076923076923075,3,7.666205714639518,3,3,0,3,3,10,157,1,0,24,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,Cars,0.3,0,0.3,-0.39640191931185814,-0.27362336213759947,-0.2715433324645413,-0.3999508704883341,-0.19402520329397363,-0.22717758615518024,-0.40361704458406183,-0.42226535039211677,-0.12224973435871096,-0.17318511332715392,-0.26232014383079266,-0.23233745180807552
